ACCIDENT_NO,LATITUDE,LONGITUDE
T20220016046,-37.534882,144.898656
T20220016049,-37.875357,145.042136
T20220016107,-37.876801,145.218331
T20220016079,-38.061502,144.341578
T20220017512,-38.157968,145.208916
T20220016072,-37.96749,145.194729
T20220016705,-37.826325,145.100611
T20220021393,-36.383731,145.415329
T20220019118,-36.705072,144.316175
T20220016987,-38.068381,145.305646
T20220016063,-37.876764,145.21536
T20220019481,-37.831708,145.021744
T20220016066,-37.757095,145.045055
T20220016068,-38.113035,145.282785
T20220016070,-38.082109,145.276484
T20220017243,-37.913653,145.121883
T20220016015,-37.850473,144.808814
T20220016016,-37.923997,145.157636
T20220016017,-37.868074,144.911756
T20220016193,-37.813132,144.782355
T20220016090,-38.028251,143.667701
T20220016020,-37.83908,144.976581
T20220016019,-37.842465,144.977594
T20220016025,-37.857563,145.131436
T20220016240,-38.162877,144.353577
T20220016096,-37.090573,145.400802
T20220016098,-36.747167,142.267164
T20220016101,-37.916359,145.140108
T20220016103,-37.739786,144.951128
T20220016105,-38.204892,145.158793
T20220016108,-37.783124,145.124189
T20220016112,-37.86513,144.775586
T20220016113,-36.810193,144.240366
T20220016114,-37.992108,145.041969
T20220016116,-38.141345,145.12656
T20220016118,-37.814707,144.787168
T20220016122,-37.670379,145.071231
T20220016127,-37.780773,144.986015
T20220017418,-37.874623,144.998449
T20220016135,-37.620864,145.007429
T20220016137,-36.765143,144.265
T20220019001,-37.86324,145.020254
T20220016492,-37.818584,144.99917
T20220016142,-37.767278,145.044276
T20220016146,-38.278569,144.492237
T20220016148,-37.639991,144.924547
T20220016150,-37.776522,144.970953
T20220016153,-37.949022,145.043653
T20220016259,-38.181661,146.274519
T20220016158,-38.180966,144.38746
T20220016160,-37.86191,145.301976
T20220016161,-37.741006,145.030854
T20220016162,-37.82307,144.989105
T20220016163,-37.6406,144.928307
T20220016168,-37.635828,144.923024
T20220016171,-37.804224,144.992256
T20220016173,-37.822147,144.974996
T20220016291,-37.808437,144.967787
T20220016180,-38.061511,145.369805
T20220016181,-37.674097,145.058293
T20230016933,-37.787836,145.00949
T20220016336,-37.577104,144.930396
T20220016369,-37.867525,144.983899
T20220016199,-35.487121,143.587611
T20220016082,-37.83468,144.960012
T20220016210,-37.808404,144.979469
T20220017001,-37.785475,144.994797
T20220016219,-37.620102,144.930049
T20220016390,-36.135633,146.906821
T20220016086,-36.763171,144.285362
T20220016227,-37.711223,145.082624
T20220016093,-37.860536,144.663162
T20220016095,-37.605403,145.108239
T20220016260,-37.643442,144.932153
T20220016605,-37.769795,144.857838
T20220016258,-37.740629,145.02771
T20220017075,-37.815388,144.656854
T20220017231,-37.703543,145.178001
T20220026428,-37.777095,144.96044
T20220016179,-37.7978,144.89993
T20220016934,-37.922316,144.633621
T20220016270,-38.026812,145.310345
T20220016182,-37.734162,142.018318
T20220016263,-37.689588,144.882245
T20220016185,-37.78733,145.131911
T20220016186,-37.706593,144.961024
T20220021347,-37.932892,145.034147
T20220017265,-37.948491,147.040535
T20220016192,-37.80948,144.960069
T20220021948,-38.159445,145.170509
T20220017120,-37.054303,144.211912
T20220016202,-37.892577,145.163555
T20220016203,-37.870808,145.069558
T20220016204,-37.922176,145.067032
T20220016395,-37.7628,144.99256
T20220016268,-37.87755,147.851941
T20220016207,-38.644754,145.711416
T20220020966,-37.678081,144.921484
T20220016212,-37.94099,145.040012
T20220016257,-38.286401,145.166962
T20220016218,-38.074934,146.077665
T20220016689,-37.878978,146.785027
T20220016221,-37.730019,145.079421
T20220016261,-37.792698,144.767021
T20220016478,-37.857454,144.974766
T20220016814,-36.828076,144.303396
T20220016230,-37.877558,144.783554
T20220016249,-37.638195,145.031889
T20220016235,-37.732285,142.027958
T20220016237,-37.648342,144.990717
T20220016238,-37.995726,145.218375
T20220016248,-38.102151,145.253857
T20220016243,-37.821618,145.02637
T20220016246,-37.699317,145.191752
T20220016320,-37.939733,145.133943
T20220016322,-37.834413,144.955685
T20220016323,-37.73648,144.925962
T20220016324,-37.01981,142.719602
T20220016328,-37.716989,145.225809
T20220016331,-37.899254,145.233056
T20220016334,-37.984083,145.180006
T20220016337,-37.993838,145.261464
T20220016339,-38.076111,145.123843
T20220016340,-37.829045,145.089478
T20220016341,-37.78318,145.078246
T20220016342,-37.877657,144.68294
T20220017777,-37.662927,145.072539
T20220016349,-38.093773,145.370133
T20220016352,-37.937186,145.18912
T20220016350,-37.886297,144.628203
T20220016356,-38.183711,145.089264
T20220016413,-37.978099,145.017102
T20220016482,-37.9355,145.098933
T20220016632,-37.570104,144.940424
T20220016677,-38.13536,144.301857
T20220016681,-37.70739,148.973709
T20220016871,-37.872743,144.739999
T20220016788,-37.7635,144.757441
T20230011418,-37.82586,144.999506
T20220017157,-37.700929,144.57545
T20220016267,-37.824765,144.988816
T20220016275,-37.812848,144.942874
T20220016277,-37.656516,144.596063
T20220016279,-36.829197,145.405567
T20220016281,-38.075347,144.362507
T20220016282,-37.804711,144.902839
T20220016285,-37.828943,145.057159
T20220016287,-37.76644,145.314813
T20220016290,-37.951929,145.213846
T20220016293,-36.853746,145.142801
T20220016300,-38.14307,144.347839
T20220016301,-38.514671,145.35047
T20220016302,-37.840262,144.830526
T20220016303,-37.835859,144.996361
T20220016308,-37.682799,144.493407
T20220016309,-36.420912,144.76334
T20220016310,-38.074446,145.335641
T20220016312,-38.112688,145.157497
T20220016317,-38.007909,145.092393
T20220016381,-37.310652,144.136876
T20220016427,-37.832574,145.268186
T20220016433,-37.749695,145.041337
T20220016435,-38.302889,145.01568
T20220016436,-37.879817,145.090083
T20220016438,-37.747174,144.912316
T20220016442,-38.109217,145.282045
T20220016444,-37.809144,145.140558
T20220017274,-38.054121,145.339345
T20220016450,-38.118176,145.32268
T20220016452,-37.655784,144.947939
T20220016453,-37.667251,144.954793
T20220016454,-37.826605,144.946911
T20220016855,-37.789907,144.958957
T20220016456,-38.078435,145.29679
T20220016458,-37.860014,145.113194
T20220018200,-38.079174,145.258286
T20220016761,-37.928993,145.122538
T20220016464,-37.889268,145.082096
T20220018448,-36.628494,145.297269
T20220016752,-38.000037,145.290337
T20220016361,-37.88685,145.042749
T20220016744,-37.844536,144.950903
T20220017432,-38.118316,145.323791
T20220016360,-37.895273,145.249152
T20220016375,-36.71663,144.251139
T20220016376,-37.988177,145.070274
T20220016377,-37.670673,144.437134
T20220016378,-38.028127,145.320115
T20220016768,-35.763051,143.931105
T20220016446,-37.882891,144.682063
T20220016382,-37.676298,144.441048
T20220017429,-38.096138,145.175546
T20220016393,-37.789731,144.979927
T20220016846,-36.735725,144.133107
T20220016396,-37.913883,145.356485
T20220017034,-38.031748,145.305875
T20220016404,-37.824922,144.99125
T20220016406,-37.998284,145.27507
T20220016408,-37.70285,144.965436
T20220016409,-37.805751,144.963052
T20220016410,-37.832671,145.152204
T20220016411,-38.477698,145.946808
T20220016412,-37.603359,144.946399
T20220016355,-37.878161,145.0474
T20220016358,-37.891189,144.75525
T20220016415,-37.795852,145.076716
T20220016486,-37.89216,145.125592
T20220016419,-37.900961,145.026226
T20220016420,-37.831677,145.085644
T20220016421,-37.912825,145.124799
T20220016423,-38.110801,145.264317
T20220016426,-37.813264,145.084839
T20220016503,-37.977615,145.034615
T20220016507,-38.183474,145.341505
T20220016508,-38.102293,145.319397
T20220016512,-38.118743,145.327163
T20220016514,-36.398926,145.431825
T20220018221,-38.108097,145.242701
T20220016518,-37.666427,144.954689
T20220016519,-37.716504,144.919001
T20220016520,-37.669468,145.015842
T20220016521,-37.903247,145.214741
T20220016523,-37.697842,144.959287
T20220016525,-37.88902,144.652676
T20220025229,-37.97537,145.185517
T20220016526,-37.875258,144.702037
T20220016938,-37.876981,145.03987
T20220016534,-37.800548,144.96546
T20220016536,-37.789109,144.787743
T20220016537,-37.806098,144.980498
T20220016538,-38.006749,145.086514
T20220016539,-37.866432,144.986462
T20220016556,-37.845975,144.979095
T20220016562,-37.743242,144.735586
T20220016563,-37.431333,143.892256
T20220018951,-36.690727,144.471864
T20220016586,-37.965018,145.17332
T20220016893,-37.84783,145.150507
T20220016620,-37.760247,146.399733
T20220016660,-37.912231,145.103444
T20220016675,-37.793962,144.984028
T20220016455,-38.128744,145.929067
T20220016712,-37.892834,145.088251
T20220016466,-37.802386,144.943606
T20220016471,-37.866454,145.049989
T20220016472,-38.365129,145.856508
T20220016473,-36.756422,144.291926
T20220018331,-37.844143,144.781858
T20220016479,-37.848357,145.286435
T20220017040,-37.969196,145.204986
T20220016481,-37.997215,145.27529
T20220016794,-35.908761,144.41293
T20220016484,-37.876681,145.166395
T20220016488,-36.742227,144.204174
T20220016823,-37.769422,144.895957
T20220016491,-37.737907,144.935006
T20220016496,-37.819657,145.009761
T20220016497,-38.003304,145.249157
T20220016500,-38.213062,145.481186
T20220016501,-38.192823,145.506681
T20220016594,-38.077506,145.424283
T20220018244,-37.980604,145.152116
T20220016599,-37.99593,145.224661
T20220016600,-37.84854,145.170445
T20220016601,-37.813133,144.782369
T20220016603,-37.623801,144.705918
T20220016687,-37.888846,145.164147
T20220021871,-38.315449,146.442276
T20220016575,-37.9642,145.018512
T20220016569,-38.370337,144.822111
T20220016630,-37.775805,144.949725
T20220016570,-37.761265,145.016622
T20220016589,-37.898324,144.994312
T20220016587,-37.782112,144.874492
T20220016583,-38.373211,142.476149
T20220016574,-37.813836,144.98297
T20220016544,-37.820656,144.948676
T20220016568,-37.622736,145.218344
T20220017050,-37.759868,144.821428
T20220016582,-37.864483,144.901984
T20220016585,-37.62357,145.028694
T20220016577,-38.205555,143.428999
T20220016869,-37.829377,144.971315
T20220016875,-37.359161,144.527189
T20220016547,-37.789182,144.940089
T20220016870,-37.793028,144.985293
T20220016550,-36.300074,145.464707
T20220016624,-37.263677,143.230157
T20220018919,-37.246087,144.470636
T20220016553,-38.002937,145.246968
T20220016555,-37.827406,144.817349
T20220016558,-37.753757,145.06249
T20220016590,-37.944821,145.080803
T20220016591,-37.932288,145.155836
T20220016560,-37.642729,144.461859
T20220016596,-37.815757,144.969454
T20220016598,-37.741053,145.030846
T20220016666,-37.642249,145.069209
T20220016633,-37.690725,144.972046
T20220016674,-36.413755,145.392519
T20220016682,-37.8974,144.660215
T20220016716,-37.483965,149.641083
T20220020329,-37.736217,145.029587
T20220020104,-36.779793,144.250247
T20220016789,-38.082442,145.334137
T20220017488,-38.068483,145.445614
T20220017622,-38.166849,145.204251
T20220017537,-37.765284,144.986177
T20220018069,-38.131659,145.178262
T20220017125,-37.821694,144.998632
T20220017222,-37.129851,145.076999
T20220016613,-37.953241,145.22681
T20220016616,-37.903563,144.659903
T20220016617,-38.083791,144.355366
T20220016618,-37.93365,145.038922
T20220016621,-36.02808,146.158519
T20220016623,-38.127169,145.32551
T20220016914,-37.75126,144.946112
T20220016636,-37.770104,144.949434
T20220016638,-37.694638,144.917041
T20220016644,-37.79705,145.313316
T20220016648,-37.864774,144.766119
T20220016650,-37.857067,145.316413
T20220016887,-37.747536,144.96551
T20220016652,-37.880415,145.091277
T20220016653,-36.327285,145.303918
T20220016879,-37.700194,145.195886
T20220016657,-38.104348,145.168443
T20220018973,-37.856538,145.183684
T20220016661,-37.754433,145.020618
T20220019621,-38.179164,145.096239
T20220016676,-38.096902,145.174601
T20220020362,-38.189733,144.308977
T20220016721,-37.808526,144.976752
T20220016724,-38.046308,145.295238
T20220016727,-38.013906,145.309394
T20220016728,-37.538421,144.595324
T20220016729,-37.937226,145.311628
T20220018275,-37.732088,144.66512
T20220016673,-37.642262,144.94174
T20220016730,-37.930188,145.081219
T20220016736,-36.110272,146.893893
T20220017850,-37.544963,143.793447
T20220017939,-37.874375,145.163959
T20220016739,-37.859769,145.150754
T20220016743,-38.08598,147.049129
T20220018856,-38.175719,146.28829
T20220016709,-37.844443,144.746335
T20220019343,-37.543204,143.798981
T20220016678,-38.099799,145.125854
T20220017870,-37.790265,145.08571
T20220016804,-38.594859,145.597886
T20220016812,-37.852552,144.998485
T20220017635,-37.794607,145.241545
T20220016838,-37.70945,144.922231
T20220017891,-37.794053,144.988212
T20220016828,-38.203323,145.092731
T20220016878,-37.768365,145.042926
T20220017431,-38.176185,144.463312
T20220017013,-38.001827,145.237621
T20220019102,-36.395506,145.399577
T20220016829,-38.135684,145.129016
T20220016746,-38.164339,145.160846
T20220017233,-38.345181,141.603781
T20230006465,-37.901255,145.918271
T20220016968,-37.757723,145.087125
T20220016755,-37.876496,145.147578
T20220016756,-37.669787,145.14656
T20220016759,-35.913539,145.631873
T20220017208,-37.829263,144.920808
T20220016762,-37.563734,143.932661
T20220016766,-37.710295,145.08188
T20220016970,-37.747584,144.827931
T20220016831,-37.852741,145.151896
T20220016772,-37.977182,145.067051
T20220016773,-37.7824,144.984624
T20220016775,-37.689187,144.957959
T20220016777,-38.092247,145.171079
T20220016778,-38.580464,145.629361
T20220017172,-36.865421,144.122261
T20220020887,-37.708964,144.561277
T20220016783,-37.738045,144.930583
T20220016833,-37.70606,144.926575
T20220017568,-37.781694,144.869794
T20220016835,-37.838644,144.737579
T20220016791,-37.899033,145.092335
T20220016792,-38.129842,144.331939
T20220016793,-37.818271,144.950829
T20220023534,-37.975345,145.238777
T20220016797,-37.715145,145.007622
T20220016798,-37.835466,145.287199
T20220016800,-37.703767,144.917544
T20220016802,-37.929306,145.114713
T20220017374,-37.558583,143.847856
T20220016806,-36.367206,145.415765
T20220016809,-37.824532,147.626033
T20220016810,-38.133498,145.324265
T20220022502,-37.829511,144.961769
T20220016851,-38.610931,146.260173
T20220016815,-36.116239,143.841062
T20220016817,-36.398926,145.431825
T20220017808,-37.924932,145.358866
T20220016827,-37.667045,145.016307
T20220017197,-37.77358,144.927334
T20220017851,-37.891255,145.301355
T20220017415,-37.936068,145.193087
T20220017707,-37.648519,145.025842
T20220017769,-37.777556,144.852469
T20220017894,-37.887803,145.15437
T20220018261,-37.836007,145.062164
T20220018298,-37.861636,145.022613
T20220021950,-37.817865,144.992813
T20220018066,-38.066419,145.377017
T20220022966,-37.751119,144.834506
T20220016842,-37.879137,145.165922
T20220016848,-37.719507,144.71695
T20220016849,-37.807152,144.973319
T20220016854,-37.569946,143.870575
T20220016860,-37.697835,145.058832
T20220016883,-37.891434,145.11943
T20220016885,-38.016148,145.227505
T20220016888,-37.743258,144.949435
T20220016892,-38.164823,144.377216
T20220016894,-37.65389,145.031346
T20220016903,-38.039258,145.312887
T20220016907,-38.418375,145.786576
T20220016909,-37.759384,145.066577
T20220016918,-38.366959,144.862858
T20220016922,-37.283721,142.942947
T20220016923,-37.029893,145.145174
T20220016959,-37.359889,144.137826
T20220016990,-37.843938,144.740338
T20220020978,-38.161993,144.602497
T20220017088,-37.313178,142.939496
T20220017094,-38.132132,144.349922
T20220017146,-37.755089,144.975445
