ACCIDENT_NO,LATITUDE,LONGITUDE
T20230013113,-37.775552,144.885456
T20230008898,-37.688293,144.546942
T20230009216,-37.759887,144.992909
T20230008959,-37.557986,144.279087
T20230009366,-37.825467,144.93999
T20230009140,-38.37511,144.784409
T20230008935,-37.63808,144.950309
T20230008934,-37.576127,145.194202
T20230008932,-37.311537,145.750939
T20230008930,-37.741135,145.038089
T20230008924,-37.811171,145.158926
T20230008919,-37.715792,144.96216
T20230009486,-37.690498,144.604685
T20230008918,-37.901992,145.025066
T20230008915,-37.862011,144.973594
T20230009911,-37.824288,145.10779
T20230008914,-34.313147,142.079957
T20230008912,-37.634787,144.910948
T20230013618,-36.127893,146.883017
T20230008910,-37.912323,145.103426
T20230008900,-37.813833,144.859834
T20230008947,-37.845285,145.047326
T20230008946,-37.791567,145.125618
T20230008943,-37.798107,144.976319
T20230008942,-38.089129,145.803308
T20230008940,-37.83526,144.961611
T20230008938,-37.854659,145.052259
T20230009109,-37.997933,145.224381
T20230012304,-37.049732,143.453211
T20230009064,-37.867929,145.111703
T20230011582,-37.843331,144.7775
T20230016410,-37.820375,141.294111
T20230009082,-37.792799,144.973402
T20230009268,-37.825293,145.057856
T20230009211,-38.282381,145.59301
T20230008971,-36.750727,144.284241
T20230008972,-37.844271,145.007838
T20230008973,-38.386965,142.221167
T20230008978,-37.954499,145.21801
T20230008986,-37.648759,144.963367
T20230008995,-34.605804,142.726282
T20230008998,-37.548618,143.857216
T20230009001,-38.098675,146.036353
T20230009002,-37.798354,144.964347
T20230009010,-37.649011,144.99915
T20230009015,-35.854481,143.178279
T20230009023,-37.08248,143.756911
T20230009123,-37.554657,143.816289
T20230008954,-37.757479,145.344002
T20230009024,-37.897794,141.118248
T20230010109,-37.831864,144.918298
T20230009114,-37.919907,145.135797
T20230011271,-38.043692,145.339511
T20230009868,-38.081816,145.433794
T20230009872,-37.985139,145.21664
T20230009046,-37.817264,145.174903
T20230009088,-37.846193,145.003581
T20230009040,-37.706238,144.601916
T20230010990,-37.740824,144.961488
T20230009038,-37.929874,144.991174
T20230009068,-37.80178,144.963742
T20230009093,-37.853095,145.362353
T20230009033,-37.824171,145.048331
T20230009079,-37.783787,144.890856
T20230011116,-37.756573,144.974904
T20230009070,-38.218682,145.05901
T20230009004,-38.109517,145.161936
T20230009073,-38.366833,143.710527
T20230009076,-37.815812,145.227336
T20230014873,-37.903814,144.988421
T20230009095,-38.088171,145.323486
T20230009683,-36.758373,144.287376
T20230009589,-37.831751,144.960545
T20230012877,-37.791029,145.263519
T20230009011,-38.152072,145.85484
T20230009111,-36.7424,144.295194
T20230009098,-38.142764,144.347905
T20230009096,-38.129202,144.694196
T20230009026,-37.851621,144.980954
T20230009085,-34.188247,142.148753
T20230009027,-38.303361,144.34079
T20230012493,-38.068697,145.336507
T20230009497,-34.213744,142.144719
T20230009312,-37.800777,144.978045
T20230009185,-37.945328,144.599575
T20230009067,-37.797073,144.967572
T20230009077,-37.897886,145.299689
T20230010259,-37.87062,145.092036
T20230009034,-37.693876,144.903761
T20230009062,-37.892604,145.16355
T20230009055,-37.855674,144.964557
T20230009599,-37.786803,145.143764
T20230009143,-38.149782,145.320918
T20230009170,-37.753652,144.916381
T20230009138,-37.979112,145.26933
T20230009132,-38.303003,145.031535
T20230009128,-37.812417,144.953898
T20230009126,-37.758668,144.944861
T20230013916,-37.82559,144.993024
T20230009122,-37.37509,144.321172
T20230009698,-37.831547,144.826453
T20230009121,-38.181416,145.089945
T20230009119,-37.902905,144.650964
T20230009213,-38.0044,145.257641
T20230009110,-37.904661,145.171139
T20230009113,-38.385526,142.539191
T20230010398,-37.994538,145.176199
T20230009193,-37.982529,145.214978
T20230009192,-38.230645,144.307892
T20230009803,-37.825471,144.940442
T20230010302,-37.812491,145.139315
T20230009158,-37.93734,145.494865
T20230009159,-38.211793,145.443384
T20230010445,-37.845301,144.982105
T20230009157,-37.678627,144.956649
T20230009275,-37.925712,145.03612
T20230010746,-38.166616,144.702659
T20230009155,-38.001765,145.294755
T20230009154,-37.805869,144.978348
T20230009150,-36.47571,145.484792
T20230009149,-37.850377,144.991779
T20230009148,-37.862995,145.003672
T20230009147,-37.85958,145.059125
T20230009145,-37.729568,144.741612
T20230009265,-37.963186,145.230351
T20230009240,-37.990782,145.144708
T20230009241,-37.98538,145.218735
T20230009243,-37.927992,145.232938
T20230009282,-37.738801,145.011537
T20230009246,-38.222813,145.135331
T20230009250,-37.488059,141.316819
T20230009700,-37.466103,144.924808
T20230009256,-38.118743,145.327163
T20230009171,-38.146062,145.140989
T20230009174,-37.683202,144.58314
T20230009177,-37.767338,145.018928
T20230009179,-38.265164,145.037326
T20230009718,-37.878604,145.264034
T20230009417,-37.870741,144.988784
T20230009186,-37.755291,145.058391
T20230009188,-37.832295,145.22848
T20230009183,-36.313631,145.222767
T20230009201,-37.766844,144.815442
T20230009204,-37.901499,147.623146
T20230009205,-37.683764,144.992021
T20230009208,-37.815069,144.971946
T20230009209,-37.054091,146.092481
T20230009295,-37.859784,145.285772
T20230011620,-37.800479,145.030051
T20230012604,-37.271819,143.772182
T20230010402,-37.771764,144.976034
T20230009328,-37.787831,144.82695
T20230012051,-37.764979,144.836805
T20230012663,-38.278323,144.999773
T20230009269,-37.833703,144.808826
T20230009218,-37.83078,144.813855
T20230009220,-37.803994,145.008755
T20230009224,-38.387362,142.233807
T20230009225,-38.125355,145.380857
T20230009226,-37.694897,144.59227
T20230011101,-37.473515,145.238086
T20230009228,-37.815897,145.196427
T20230011574,-37.544126,143.786598
T20230009318,-37.777608,144.956603
T20230009230,-36.479011,144.530328
T20230009233,-37.71617,144.780742
T20230009235,-35.925473,145.531602
T20230009237,-37.815536,144.958708
T20230009238,-37.956548,145.233171
T20230011472,-36.755589,144.263234
T20230009368,-37.836003,145.195391
T20230010537,-37.837565,145.287073
T20230009306,-37.919038,145.043067
T20230009416,-38.136126,142.329987
T20230009345,-37.889347,145.088882
T20230009286,-37.693178,145.03946
T20230009544,-38.084685,145.296599
T20230010919,-37.77162,145.05616
T20230009308,-38.472278,145.187447
T20230010035,-37.80419,145.173314
T20230009309,-37.862076,145.043887
T20230009262,-37.893903,144.673559
T20230015464,-37.495651,144.480998
T20230024209,-38.196989,145.645948
T20230009337,-38.200571,145.215607
T20230009323,-38.121095,145.225572
T20230009363,-37.819163,144.973829
T20230010231,-37.751875,144.994928
T20230009367,-35.814241,144.228459
T20230009761,-38.198918,145.151105
T20230015524,-37.801306,145.289509
T20230009285,-36.788568,144.245239
T20230009317,-37.870858,145.241445
T20230009291,-35.969806,145.619207
T20240006909,-37.825735,144.825782
T20230009252,-37.913939,145.167287
T20230014603,-37.857504,144.99229
T20230009346,-37.935685,145.056243
T20230009856,-38.285447,145.188428
T20230009347,-36.732342,144.27889
T20230019083,-37.689108,145.112896
T20230011128,-37.966081,145.182306
T20230009249,-38.081381,144.337022
T20230009273,-38.104348,145.168443
T20230009916,-37.850304,145.042743
T20230009692,-37.765214,145.086774
T20230009335,-38.161158,145.426161
T20230009287,-37.686554,145.01278
T20230009980,-37.958722,145.136863
T20230009361,-37.77794,144.974901
T20230009313,-37.725357,144.781538
T20230009331,-37.813833,144.859834
T20230009522,-37.85928,145.094035
T20230012209,-38.332574,144.965107
T20230018996,-37.776065,145.078817
T20230010391,-37.871695,145.244029
T20230013139,-37.821797,144.895857
T20230009370,-37.939209,144.999318
T20230009502,-37.033146,146.6179
T20230009365,-37.895991,144.637305
T20230010684,-38.011333,145.187541
T20230009762,-37.812657,145.17214
T20230009702,-37.83031,144.94973
T20230010948,-37.924789,145.143521
T20230012638,-37.860923,144.70445
T20230009459,-37.897579,145.005429
T20230009354,-37.829895,144.971321
T20230009358,-37.63629,144.950011
T20230009400,-37.912578,145.001074
T20230009447,-37.602337,145.632574
T20230009402,-37.835072,144.989777
T20230009438,-38.421611,145.791818
T20230009436,-37.85779,144.992239
T20230009395,-38.473201,145.238998
T20230009414,-36.810068,144.240541
T20230009413,-37.793344,145.014866
T20230009389,-37.801624,145.170108
T20230009412,-37.969719,145.28049
T20230009614,-37.769613,144.972041
T20230009397,-37.427912,144.56578
T20230009406,-37.715627,145.174264
T20230009405,-38.062057,145.292418
T20230014074,-37.671828,145.015435
T20230009531,-38.160514,144.350302
T20230009364,-37.674598,145.137317
T20230009404,-37.833676,145.063396
T20230010298,-37.068829,144.18062
T20230009391,-37.966617,142.54874
T20230009403,-37.80419,145.041946
T20230015625,-37.705958,144.887647
T20230009749,-37.86281,144.684629
T20230009384,-37.568031,145.304627
T20230009383,-38.112716,145.280757
T20230009379,-38.102354,145.296281
T20230009375,-38.162823,145.928364
T20230009408,-37.428562,146.680818
T20230009372,-37.597704,143.8315
T20230018138,-37.865529,144.662714
T20230009371,-37.577004,143.883333
T20230009785,-37.934838,146.032118
T20230009467,-38.706294,143.760098
T20230009466,-38.07193,144.340176
T20230009465,-37.718671,144.962768
T20230009464,-38.307988,145.531539
T20230009463,-38.156063,145.123715
T20230009460,-38.015477,145.271457
T20230009455,-38.338791,145.187625
T20230009453,-36.736884,144.252799
T20230009452,-37.765359,144.77546
T20230009444,-37.907945,145.58506
T20230009435,-37.846852,145.257359
T20230013096,-37.762427,144.829196
T20230009433,-37.704658,145.103372
T20230009430,-38.214737,145.178065
T20230009619,-37.551139,145.92089
T20230009446,-37.552675,143.790831
T20230009472,-38.236119,146.392754
T20230009488,-37.748093,144.883289
T20230009528,-37.736047,144.98381
T20230009469,-38.013579,145.42718
T20230009914,-37.682024,145.029663
T20230018467,-37.867984,145.176764
T20230009428,-37.683763,145.068775
T20230009548,-36.945275,146.205143
T20230009695,-37.867664,144.593747
T20230009834,-37.832369,145.269412
T20230009422,-37.909343,145.024467
T20230025642,-34.184324,142.159325
T20230013168,-37.81395,145.602168
T20230009425,-37.735527,144.97867
T20230010327,-37.700306,144.894857
T20230009999,-37.757738,144.974669
T20230009475,-37.722338,144.737903
T20230009921,-36.008557,146.003919
T20230009684,-37.61813,145.018793
T20230010583,-36.960142,143.096009
T20240006923,-37.643493,144.933358
T20230009753,-37.796318,144.970706
T20230009611,-36.33204,146.686972
T20230009606,-37.783078,144.984043
T20230009483,-37.897658,145.113135
T20230009884,-37.705592,145.841663
T20230009860,-37.984254,145.076559
T20230010265,-37.734648,145.304213
T20230009585,-38.107105,145.233546
T20230009581,-37.671222,144.94589
T20230009580,-38.278692,145.026508
T20230010316,-37.905476,145.057504
T20230009579,-37.745853,144.92611
T20230009578,-37.893062,145.131479
T20230009577,-37.579302,144.760188
T20230009576,-37.568559,143.815713
T20230009538,-37.862552,145.019495
T20230009498,-37.627043,144.922128
T20230009532,-37.247145,145.169655
T20230009540,-37.944351,145.001255
T20230009541,-37.77412,145.415956
T20230009542,-37.652476,145.34625
T20230009546,-37.842567,145.270462
T20230009547,-37.026337,145.19841
T20230009550,-37.830193,145.046576
T20230009552,-38.155803,145.16744
T20230009554,-37.670379,145.071231
T20230009555,-37.830568,144.94569
T20230009557,-37.728781,144.808102
T20230009558,-38.074567,145.271729
T20230009560,-38.111148,145.159308
T20230009562,-37.852499,144.667282
T20230009566,-36.758636,144.256016
T20230009570,-37.84867,144.993845
T20230009571,-37.768863,144.664334
T20230009814,-38.185984,145.157382
T20230009505,-37.810365,145.151766
T20230009509,-37.248354,148.253972
T20230009572,-37.733868,144.965291
T20230009573,-37.8526,144.729989
T20230010469,-37.561022,145.320099
T20230009521,-37.383904,143.370803
T20230009527,-36.140464,144.831672
T20230009513,-37.737224,145.25131
T20230009511,-37.924116,145.157655
T20230009510,-38.196781,144.361823
T20230009701,-37.352811,145.707015
T20230009629,-37.812821,144.883432
T20230009735,-37.621093,144.154596
T20230009647,-37.845112,144.892295
T20230019227,-37.701612,144.802011
T20230009620,-38.299909,145.177915
T20230009646,-38.366199,144.802657
T20230009592,-37.563403,143.850754
T20230009643,-36.458412,144.981936
T20230009881,-37.910676,145.236404
T20230009610,-37.843496,145.270282
T20230009604,-38.203567,146.067668
T20230015047,-37.757187,144.919206
T20230009641,-37.959856,145.066618
T20230009598,-38.220681,145.154842
T20230009595,-37.746769,145.061585
T20230009639,-38.027152,142.756439
T20230009597,-38.442705,143.906081
T20230009678,-37.73326,145.283127
T20230009601,-37.685431,144.484748
T20240003231,-37.894667,144.663656
T20230009775,-37.765782,144.911943
T20230009634,-37.734383,144.849991
T20230010210,-38.019969,145.301257
T20230009668,-36.371583,141.576496
T20230009586,-37.998284,145.27507
T20230009632,-37.75083,145.371315
T20230009627,-38.026822,145.310343
T20230009989,-37.765655,144.999399
T20230009660,-37.754136,144.891278
T20230009588,-37.836603,144.991787
T20230009626,-38.029066,145.300891
T20230009609,-37.910246,145.432972
T20230011575,-37.79134,143.774796
T20230009659,-37.640533,144.92779
T20230009625,-37.904559,144.655502
T20230009657,-38.00952,145.229654
T20230009654,-37.769422,144.895957
T20230012749,-36.76004,144.227707
T20230009653,-37.695581,144.569867
T20230009652,-37.559333,143.853664
T20230023598,-38.112718,145.279618
T20230009612,-37.751183,144.889997
T20230009651,-38.077452,145.493388
T20230009650,-38.160822,145.318712
T20230009649,-38.080257,145.368243
T20230013142,-37.789761,144.885955
T20230009648,-36.445334,145.355139
T20230009716,-38.082432,145.334053
T20230009623,-37.80895,144.982549
T20230009750,-37.83377,145.077507
T20230009878,-38.068536,145.33654
T20230009747,-37.80405,145.189254
T20230009846,-37.772338,144.961224
T20230009746,-34.291473,142.168556
T20230009705,-37.821671,147.622308
T20230009727,-36.735703,144.266885
T20230009682,-37.923756,145.46273
T20230009681,-37.640986,144.93139
T20230009680,-37.826509,145.02015
T20230009677,-37.98618,145.065714
T20230009676,-37.746391,145.047027
T20230009674,-37.886178,145.07578
T20230009672,-38.07087,145.185919
T20230009669,-37.770686,145.010296
T20230015579,-37.85786,144.9831
T20230009725,-37.846171,144.988769
T20230009666,-37.562812,144.09266
T20230010176,-38.563765,146.676775
T20230009732,-37.942486,145.167187
T20230009759,-37.654926,144.95329
T20230012262,-36.217012,147.234293
T20230009712,-37.064174,142.765048
T20230009798,-35.34081,143.558588
T20230009713,-37.855402,144.983119
T20230009751,-38.666397,146.326196
T20230009696,-37.726153,144.769357
T20230009738,-37.810381,145.15191
T20230009697,-37.827648,144.981445
T20230009734,-38.499119,145.524251
T20230009664,-37.872246,144.991463
T20230009733,-38.2049,144.340528
T20230009722,-38.104348,145.168443
T20230010204,-38.058618,144.35824
T20230009745,-37.80883,144.731912
T20230009744,-38.324738,144.324046
T20230009685,-37.815331,144.990367
T20230011611,-37.833413,144.96076
T20230009686,-37.787976,144.826928
T20230010363,-37.560754,143.783891
T20230009754,-37.714848,144.590483
T20230010563,-37.711869,144.830542
T20230009758,-37.809239,144.952365
T20230015148,-37.434651,144.546876
T20230010444,-37.68618,145.063461
